Age,Number_of_Referrals,Tenure_in_Months,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_ID,Gender,Married,State,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Customer_Status,Churn_Category,Churn_Reason
57,8,29,109.4,7281.6,38.34,0,221.1,7464.36,48470-GUJ,Female,No,Gujarat,Unknown,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,Stayed,Unknown,Unknown
30,7,27,71.05,1837.7,28.08,0,58.5,1868.12,37288-GUJ,Female,No,Gujarat,Unknown,Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,Stayed,Unknown,Unknown
37,15,4,111.6,8012.75,0.0,0,1741.68,9754.43,63881-TAM,Female,Yes,Tamil Nadu,Unknown,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,Stayed,Unknown,Unknown
54,9,10,80.65,1451.9,0.0,30,699.66,2181.56,97655-RAJ,Male,Yes,Rajasthan,Unknown,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,Churned,Competitor,Competitor offered more data
54,8,6,19.25,1237.65,0.0,0,1094.94,2332.59,82645-MAH,Female,Yes,Maharashtra,Deal 2,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Credit Card,Stayed,Unknown,Unknown
44,14,36,23.8,903.8,0.0,0,1152.84,2056.64,51835-TAM,Female,No,Tamil Nadu,Unknown,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,Yes,Credit Card,Stayed,Unknown,Unknown
20,13,5,20.35,689.75,0.0,0,477.84,1167.59,91007-MAH,Female,No,Maharashtra,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Credit Card,Stayed,Unknown,Unknown
41,8,22,19.95,1004.5,0.0,0,528.96,1533.46,13977-GUJ,Male,No,Gujarat,Deal 2,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,No,Bank Withdrawal,Stayed,Unknown,Unknown
58,12,26,86.45,830.85,0.0,0,176.5,1007.35,21710-JAM,Male,Yes,Jammu & Kashmir,Unknown,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,Churned,Competitor,Competitor made better offer
54,10,32,49.55,475.7,0.0,0,261.7,737.4,83568-HAR,Male,No,Haryana,Deal 4,Yes,No,Yes,DSL,No,Yes,No,No,No,No,No,Yes,One Year,No,Credit Card,Stayed,Unknown,Unknown
46,9,20,84.55,3713.95,0.0,0,1026.0,4739.95,84373-UTT,Male,No,Uttar Pradesh,Unknown,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,Stayed,Unknown,Unknown
36,3,5,105.7,2979.5,0.0,80,853.44,3912.94,93519-MAD,Female,Yes,Madhya Pradesh,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,Churned,Dissatisfaction,Service dissatisfaction
54,10,7,115.1,7334.05,0.0,0,2835.84,10169.89,64961-MAD,Female,Yes,Madhya Pradesh,Unknown,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,Stayed,Unknown,Unknown
56,8,25,60.35,2896.4,0.0,0,1627.68,4524.08,96905-JHA,Female,No,Jharkhand,Unknown,Yes,No,Yes,DSL,Yes,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,Churned,Dissatisfaction,Poor expertise of phone support
30,14,19,90.2,6297.65,0.0,0,231.88,6529.53,14486-HAR,Female,Yes,Haryana,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,Stayed,Unknown,Unknown
40,0,8,73.85,401.3,0.0,0,166.14,567.44,83137-WES,Female,Yes,West Bengal,Unknown,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,Stayed,Unknown,Unknown
36,7,14,19.1,529.5,0.0,0,1436.08,1965.58,79288-AND,Male,No,Andhra Pradesh,Deal 3,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,No,Credit Card,Stayed,Unknown,Unknown
69,1,16,25.2,987.95,0.0,0,799.11,1787.06,31354-RAJ,Female,No,Rajasthan,Unknown,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Credit Card,Stayed,Unknown,Unknown
75,4,4,84.35,1745.2,0.0,10,510.2,2265.4,31593-UTT,Female,Yes,Uttar Pradesh,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Two Year,Yes,Bank Withdrawal,Stayed,Unknown,Unknown
51,5,9,49.15,169.05,0.0,10,122.37,301.42,11114-PUN,Male,No,Punjab,Deal 5,Yes,No,Yes,DSL,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,Churned,Competitor,Competitor had better devices
35,4,1,59.45,3043.7,0.0,0,487.24,3530.94,85635-TAM,Female,Yes,Tamil Nadu,Unknown,Yes,No,Yes,DSL,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,Stayed,Unknown,Unknown
44,12,2,116.25,8564.75,0.0,0,439.49,9004.24,92849-MAH,Female,No,Maharashtra,Unknown,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,Stayed,Unknown,Unknown
53,3,29,79.85,3320.75,0.0,0,1566.61,4887.36,49173-HAR,Female,Yes,Haryana,Unknown,Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,Stayed,Unknown,Unknown
47,9,5,39.1,2779.5,0.0,0,0.0,2779.5,57439-AND,Female,Yes,Andhra Pradesh,Unknown,No,Unknown,Yes,DSL,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,Stayed,Unknown,Unknown
48,6,26,84.4,5746.75,0.0,0,1695.92,7442.67,44270-KAR,Female,Yes,Karnataka,Unknown,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Credit Card,Stayed,Unknown,Unknown
66,1,28,54.0,1055.9,0.0,0,446.2,1502.1,58224-AND,Female,No,Andhra Pradesh,Unknown,Yes,No,Yes,DSL,Yes,No,No,Yes,No,No,No,Yes,One Year,No,Credit Card,Stayed,Unknown,Unknown
70,3,18,101.95,700.85,0.0,0,242.62,943.47,24514-HAR,Female,Yes,Haryana,Unknown,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,Churned,Other,Don't know
23,2,2,20.6,754.0,0.0,0,1470.7,2224.7,19644-KAR,Female,Yes,Karnataka,Deal 3,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,No,Bank Withdrawal,Stayed,Unknown,Unknown
56,2,18,19.9,329.75,0.0,0,249.73,579.48,47300-MAD,Male,No,Madhya Pradesh,Deal 4,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,No,Bank Withdrawal,Stayed,Unknown,Unknown
41,1,29,49.55,49.55,0.0,0,10.83,60.38,77678-JHA,Female,Yes,Jharkhand,Unknown,Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,Joined,Unknown,Unknown
65,9,30,44.25,313.45,0.0,0,220.01,533.46,93155-KER,Male,Yes,Kerala,Unknown,Yes,No,Yes,DSL,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,Stayed,Unknown,Unknown
37,3,23,115.05,7133.45,0.0,0,2284.08,9417.53,77653-TEL,Male,No,Telangana,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,Stayed,Unknown,Unknown
45,12,35,25.0,25.0,0.0,0,3.39,28.39,78021-UTT,Female,Yes,Uttar Pradesh,Deal 5,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,Yes,Credit Card,Joined,Unknown,Unknown
43,12,21,19.9,868.1,0.0,0,591.8,1459.9,93449-UTT,Female,Yes,Uttar Pradesh,Deal 2,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Mailed Check,Stayed,Unknown,Unknown
36,15,15,35.55,1309.15,0.0,0,0.0,1309.15,41449-ASS,Male,Yes,Assam,Unknown,No,Unknown,Yes,DSL,No,No,Yes,Yes,No,No,No,Yes,One Year,No,Credit Card,Stayed,Unknown,Unknown
43,1,2,29.2,309.1,0.0,0,0.0,309.1,61190-JAM,Female,Yes,Jammu & Kashmir,Unknown,No,Unknown,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,Churned,Competitor,Competitor made better offer
41,4,6,109.2,7711.45,0.0,0,3170.16,10881.61,69143-ODI,Female,Yes,Odisha,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,Stayed,Unknown,Unknown
32,7,34,20.05,951.55,0.0,0,305.97,1257.52,89176-BIH,Female,Yes,Bihar,Deal 2,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,No,Credit Card,Stayed,Unknown,Unknown
52,7,11,101.75,1669.4,0.0,0,361.8,2031.2,35538-TAM,Female,No,Tamil Nadu,Unknown,Yes,No,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,Stayed,Unknown,Unknown
23,14,9,55.3,108.65,0.0,0,87.86,196.51,29371-WES,Female,No,West Bengal,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,Joined,Unknown,Unknown
79,14,32,24.95,1364.75,0.0,0,0.0,1364.75,53976-CHH,Female,No,Chhattisgarh,Deal 2,No,Unknown,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,Stayed,Unknown,Unknown
35,15,27,95.65,6744.2,0.0,0,3234.03,9978.23,35529-DEL,Female,No,Delhi,Unknown,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,Stayed,Unknown,Unknown
38,11,28,65.6,4566.5,0.0,0,0.0,4566.5,62570-BIH,Female,Yes,Bihar,Unknown,No,Unknown,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,Stayed,Unknown,Unknown
36,10,9,20.85,435.25,1.31,0,468.09,902.03,48040-JHA,Female,No,Jharkhand,Deal 4,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,Yes,Credit Card,Stayed,Unknown,Unknown
42,12,9,21.2,52.05,0.0,0,36.15,88.2,88728-UTT,Female,No,Uttar Pradesh,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,No,Credit Card,Joined,Unknown,Unknown
29,9,18,95.65,4664.2,0.0,0,1407.6,6071.8,41104-MAD,Female,Yes,Madhya Pradesh,Deal 2,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Credit Card,Stayed,Unknown,Unknown
71,12,11,71.55,2427.35,0.0,0,441.32,2868.67,68555-WES,Male,Yes,West Bengal,Unknown,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Two Year,No,Credit Card,Stayed,Unknown,Unknown
66,7,18,93.8,3019.5,0.0,50,65.72,3135.22,95040-TAM,Male,No,Tamil Nadu,Unknown,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,Churned,Other,Don't know
25,8,2,107.7,7919.8,0.0,0,3019.68,10939.48,13281-GUJ,Female,No,Gujarat,Unknown,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,Stayed,Unknown,Unknown
30,1,27,19.85,784.25,0.0,0,980.13,1764.38,61771-MAD,Female,No,Madhya Pradesh,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Credit Card,Stayed,Unknown,Unknown
28,5,27,19.65,1161.75,0.0,0,1318.8,2480.55,28132-HAR,Female,No,Haryana,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Credit Card,Stayed,Unknown,Unknown
76,3,34,30.35,1359.7,0.0,0,0.0,1359.7,21712-MAD,Male,No,Madhya Pradesh,Unknown,No,Unknown,Yes,Cable,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,Churned,Competitor,Competitor had better devices
65,14,15,110.75,7053.35,0.0,0,2963.6,10016.95,73850-HAR,Male,No,Haryana,Unknown,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,Stayed,Unknown,Unknown
74,11,24,1.0,2187.55,23.33,0,909.0,3073.22,74656-ASS,Female,No,Assam,Unknown,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,Churned,Dissatisfaction,Poor expertise of online support
68,12,12,19.35,867.3,0.0,0,1441.86,2309.16,45226-UTT,Male,No,Uttar Pradesh,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Mailed Check,Stayed,Unknown,Unknown
29,13,31,55.95,1082.8,0.0,0,332.46,1415.26,21645-RAJ,Female,Yes,Rajasthan,Unknown,Yes,No,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,Stayed,Unknown,Unknown
42,4,7,83.3,803.3,0.0,0,267.3,1070.6,74542-BIH,Female,No,Bihar,Unknown,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,Churned,Attitude,Attitude of support person
35,8,27,76.75,5233.25,0.0,0,1379.72,6612.97,78945-TEL,Female,No,Telangana,Deal 1,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,Stayed,Unknown,Unknown
45,9,31,84.6,84.6,0.0,0,26.85,111.45,83102-BIH,Female,Yes,Bihar,Unknown,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,Churned,Dissatisfaction,Poor expertise of phone support
38,2,14,106.4,5127.95,0.0,0,1690.59,6818.54,54563-WES,Female,Yes,West Bengal,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,Churned,Competitor,Competitor had better devices
31,1,6,20.45,255.35,0.0,0,493.32,748.67,91827-UTT,Female,Yes,Uttar Pradesh,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,No,Mailed Check,Stayed,Unknown,Unknown
51,13,23,79.65,152.7,0.0,0,58.08,210.78,79433-KAR,Female,No,Karnataka,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,Churned,Price,Lack of affordable download/upload speed
30,13,2,19.45,340.85,0.0,0,597.6,938.45,47060-TAM,Female,No,Tamil Nadu,Deal 4,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,Yes,Credit Card,Stayed,Unknown,Unknown
39,10,11,78.65,78.65,0.0,0,46.09,124.74,39778-BIH,Female,No,Bihar,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,Churned,Competitor,Competitor had better devices
27,5,33,94.8,4837.6,0.0,0,2283.27,7120.87,94258-ASS,Female,No,Assam,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,Yes,One Year,Yes,Bank Withdrawal,Churned,Competitor,Competitor made better offer
21,1,5,25.25,1573.05,0.0,0,1543.5,3116.55,35094-GUJ,Male,Yes,Gujarat,Deal 2,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Credit Card,Stayed,Unknown,Unknown
41,1,1,94.8,3131.55,0.0,40,1387.84,4559.39,39867-RAJ,Female,No,Rajasthan,Unknown,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,No,One Year,No,Credit Card,Stayed,Unknown,Unknown
44,1,20,98.6,2933.2,0.0,0,804.75,3737.95,78104-TAM,Female,Yes,Tamil Nadu,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,Churned,Competitor,Competitor had better devices
58,8,7,44.95,44.95,0.0,0,13.63,58.58,28782-PUN,Male,Yes,Punjab,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,Joined,Unknown,Unknown
40,11,11,104.45,4162.05,0.0,0,403.85,4565.9,97375-UTT,Female,Yes,Uttar Pradesh,Deal 2,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,Stayed,Unknown,Unknown
38,2,4,20.15,970.85,0.0,0,947.5,1918.35,11770-PUN,Male,Yes,Punjab,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Credit Card,Stayed,Unknown,Unknown
28,0,23,24.3,1261.7,0.0,0,1187.76,2449.46,95557-AND,Male,Yes,Andhra Pradesh,Unknown,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,No,Bank Withdrawal,Stayed,Unknown,Unknown
37,8,23,95.0,5535.8,0.0,0,2404.26,7940.06,35416-UTT,Female,Yes,Uttarakhand,Deal 2,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,Stayed,Unknown,Unknown
18,4,4,55.9,157.55,0.0,0,99.84,257.39,49265-BIH,Female,Yes,Bihar,Deal 5,Yes,No,Yes,Cable,Yes,No,Yes,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,Joined,Unknown,Unknown
30,7,11,20.55,469.85,0.0,0,967.34,1437.19,55601-MAD,Male,Yes,Madhya Pradesh,Deal 4,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,Yes,Bank Withdrawal,Stayed,Unknown,Unknown
52,15,3,25.1,930.95,0.0,0,1252.44,2183.39,15454-TAM,Female,Yes,Tamil Nadu,Unknown,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Credit Card,Stayed,Unknown,Unknown
54,0,13,20.75,452.35,0.0,0,997.7,1450.05,46605-KAR,Female,No,Karnataka,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,No,Bank Withdrawal,Stayed,Unknown,Unknown
30,15,23,19.45,1303.5,14.49,0,1646.4,2935.41,18782-KAR,Male,Yes,Karnataka,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Bank Withdrawal,Stayed,Unknown,Unknown
27,4,11,50.45,765.45,0.0,140,549.08,1454.53,94766-GUJ,Female,Yes,Gujarat,Deal 4,Yes,No,Yes,DSL,No,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,Stayed,Unknown,Unknown
29,4,23,19.65,411.25,0.0,0,25.56,436.81,76384-ODI,Female,Yes,Odisha,Deal 4,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,No,Credit Card,Stayed,Unknown,Unknown
41,2,13,73.75,1756.6,0.0,0,805.69,2562.29,57297-KAR,Female,No,Karnataka,Deal 4,Yes,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,Stayed,Unknown,Unknown
72,5,9,84.55,646.85,0.0,0,150.01,796.86,39161-JAM,Female,No,Jammu & Kashmir,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,Churned,Competitor,Competitor made better offer
38,2,21,20.15,20.15,0.0,0,27.59,47.74,84770-UTT,Female,Yes,Uttar Pradesh,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,No,Mailed Check,Joined,Unknown,Unknown
30,5,6,116.1,8310.55,0.0,130,2401.93,10842.48,88685-WES,Female,No,West Bengal,Unknown,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,Stayed,Unknown,Unknown
35,7,31,56.5,235.1,0.0,0,170.84,405.94,61811-KER,Female,Yes,Kerala,Unknown,Yes,No,Yes,DSL,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,Churned,Dissatisfaction,Lack of self-service on Website
70,1,34,102.1,6688.1,0.0,0,644.48,7332.58,63064-WES,Female,No,West Bengal,Unknown,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,Stayed,Unknown,Unknown
56,15,16,62.1,2096.1,0.0,0,75.25,2171.35,91215-JAM,Female,No,Jammu & Kashmir,Unknown,Yes,No,Yes,DSL,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,Stayed,Unknown,Unknown
59,2,19,78.0,851.8,0.0,0,518.32,1370.12,63813-ODI,Male,No,Odisha,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,Stayed,Unknown,Unknown
28,1,11,100.5,2673.45,0.0,70,239.22,2982.67,91773-DEL,Male,No,Delhi,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,Stayed,Unknown,Unknown
32,11,15,105.25,6823.4,23.67,0,2571.52,9371.25,54563-JAM,Male,Yes,Jammu & Kashmir,Unknown,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,Stayed,Unknown,Unknown
63,7,23,118.65,8477.6,0.0,0,1270.9,9748.5,93440-AND,Female,No,Andhra Pradesh,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,Stayed,Unknown,Unknown
59,6,14,74.1,74.1,0.0,0,36.05,110.15,75058-TEL,Female,No,Telangana,Unknown,Yes,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,Joined,Unknown,Unknown
81,9,21,79.6,2718.3,0.0,0,878.56,3596.86,26030-BIH,Female,No,Bihar,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,Churned,Dissatisfaction,Product dissatisfaction
44,13,21,66.9,4577.9,0.0,0,959.79,5537.69,91540-GUJ,Female,Yes,Gujarat,Deal 1,Yes,Yes,Yes,Cable,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,Stayed,Unknown,Unknown
61,6,5,69.05,651.5,0.0,0,268.83,920.33,67551-PUN,Female,No,Punjab,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,Stayed,Unknown,Unknown
62,4,2,18.85,18.85,0.0,0,7.8,26.65,81169-TEL,Female,Yes,Telangana,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,No,Bank Withdrawal,Joined,Unknown,Unknown
43,12,18,50.35,50.35,0.0,0,0.0,50.35,76820-ASS,Male,No,Assam,Deal 5,No,Unknown,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,Churned,Competitor,Competitor offered more data
20,0,5,61.65,1393.6,0.0,0,836.85,2230.45,66176-CHH,Female,Yes,Chhattisgarh,Deal 4,Yes,No,Yes,DSL,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,Stayed,Unknown,Unknown
61,9,11,56.0,764.55,0.0,0,351.52,1116.07,23057-TAM,Male,No,Tamil Nadu,Unknown,Yes,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,Stayed,Unknown,Unknown
49,8,4,69.15,488.65,0.0,0,147.84,636.49,66088-GUJ,Male,Yes,Gujarat,Unknown,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,Stayed,Unknown,Unknown
60,9,33,25.25,58.9,0.0,0,0.0,58.9,14158-MAH,Male,No,Maharashtra,Unknown,No,Unknown,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,Churned,Competitor,Competitor had better devices
77,9,18,53.5,3035.8,0.0,0,1621.08,4656.88,31447-ODI,Male,No,Odisha,Deal 2,Yes,No,Yes,DSL,No,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,Stayed,Unknown,Unknown
69,4,35,89.7,1047.7,0.0,0,43.56,1091.26,28719-BIH,Female,Yes,Bihar,Unknown,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,Churned,Attitude,Attitude of support person
